temperature,humidity,pressure,wind_speed,rain,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,year,month,day,day_of_week,aqi_lag_1,aqi_rolling_mean_3
21.2,36,1019.9,21.9,0.0,49.41666666666666,29.73333333333333,467.5,12.416666666666666,16.541666666666668,92.54166666666669,2023,12,18,1,107.54166666666669,104.37499999999999
21.0,34,1020.0,20.2,0.0,54.40416666666667,34.5375,541.0,15.0125,20.258333333333333,101.16666666666669,2023,12,19,5,97.20833333333331,101.74999999999999
20.7,33,1019.2,15.3,0.0,43.03333333333333,27.891666666666666,499.0,18.05,19.404166666666665,95.83333333333331,2023,12,20,6,100.5,95.68055555555553
20.5,36,1017.1,10.3,0.0,34.15833333333333,23.15,530.5416666666666,24.579166666666666,21.40416666666667,88.33333333333333,2023,12,21,4,89.33333333333333,90.13888888888887
22.0,34,1015.8,10.5,0.0,34.75,23.875,607.7916666666666,29.575,19.1,83.33333333333333,2023,12,22,0,80.58333333333333,82.29166666666664
21.6,32,1017.1,15.2,0.0,32.63333333333333,22.28333333333333,444.0416666666667,17.95,16.091666666666665,84.625,2023,12,23,2,76.95833333333333,75.29166666666664
22.7,34,1019.3,22.2,0.0,66.54166666666667,45.85833333333333,658.0416666666666,11.1625,22.0625,122.45833333333331,2023,12,24,3,68.33333333333333,81.19444444444443
22.1,39,1019.0,13.5,0.0,67.19166666666666,45.40416666666667,730.9583333333334,29.370833333333334,24.17083333333333,105.04166666666669,2023,12,25,1,98.29166666666669,95.94444444444441
19.9,59,1018.0,9.6,0.0,78.59583333333333,52.55416666666667,929.1666666666666,32.37916666666667,22.53333333333333,101.95833333333331,2023,12,26,5,121.20833333333331,122.95833333333331
21.6,51,1018.9,13.1,0.0,56.575,37.31666666666667,739.9583333333334,26.891666666666666,21.320833333333333,94.875,2023,12,27,6,149.375,128.66666666666666
21.6,42,1017.6,16.1,0.0,71.42083333333333,46.79166666666666,592.4583333333334,17.333333333333332,22.77083333333333,115.5,2023,12,28,4,115.41666666666669,129.8472222222222
21.4,42,1016.5,11.1,0.0,43.65833333333333,28.8875,510.9583333333333,20.4,17.079166666666666,98.70833333333331,2023,12,29,0,124.75,116.04166666666664
21.8,39,1016.8,15.0,0.0,45.74166666666667,30.075,488.125,15.391666666666666,13.558333333333332,103.16666666666669,2023,12,30,2,107.95833333333331,104.97222222222219
20.7,44,1017.0,14.0,0.0,62.95416666666667,40.69166666666667,570.3333333333334,15.883333333333333,19.1375,108.875,2023,12,31,3,82.20833333333333,97.91666666666663
20.2,49,1017.5,10.8,0.0,57.59166666666667,38.55833333333333,679.0416666666666,17.279166666666665,22.1625,111.70833333333331,2024,1,1,1,103.58333333333331,100.12499999999996
19.6,64,1016.6,9.3,0.0,60.1,40.3875,898.75,34.666666666666664,26.14583333333333,107.25,2024,1,2,5,114.58333333333331,108.52777777777776
20.8,55,1015.7,10.5,0.0,64.1125,40.725,677.5416666666666,28.08333333333333,21.95,96.58333333333331,2024,1,3,6,107.41666666666669,114.83333333333331
19.9,45,1016.7,17.1,0.0,61.87083333333334,38.766666666666666,495.8333333333333,16.5,15.966666666666669,106.29166666666669,2024,1,4,4,122.5,111.4861111111111
19.3,52,1016.9,12.2,0.0,90.03750000000001,53.9375,642.0,21.820833333333336,19.754166666666663,100.95833333333331,2024,1,5,0,104.54166666666669,119.34722222222221
19.7,53,1018.1,19.2,0.0,76.74166666666666,47.5375,633.2083333333334,14.195833333333333,18.45833333333333,106.875,2024,1,6,2,131.0,125.5
19.1,52,1018.4,18.3,0.0,66.77083333333333,43.47916666666666,692.125,12.95,20.591666666666665,111.20833333333331,2024,1,7,3,140.95833333333334,132.94444444444443
19.2,55,1018.4,12.0,0.0,67.23333333333333,44.3625,914.125,28.916666666666668,22.2625,104.375,2024,1,8,1,126.875,128.2361111111111
19.0,48,1019.8,18.8,0.0,58.90833333333333,37.12083333333333,622.9583333333334,13.804166666666667,16.679166666666667,103.375,2024,1,9,5,116.875,119.63888888888887
18.3,46,1019.4,14.0,0.0,56.46666666666667,37.125,656.5,18.8625,19.7,101.83333333333331,2024,1,10,6,115.16666666666669,112.9861111111111
17.8,50,1018.3,9.2,0.0,50.4875,33.208333333333336,842.875,36.54166666666666,22.67083333333333,74.875,2024,1,11,4,106.91666666666669,104.875
18.4,50,1016.8,9.1,0.0,55.1375,37.0125,866.375,54.25,27.95,59.41666666666666,2024,1,12,0,92.54166666666669,101.15277777777777
18.4,76,1016.3,9.4,0.0,53.76666666666667,34.0125,840.0416666666666,49.00833333333333,13.920833333333334,52.625,2024,1,13,2,104.0,103.29166666666664
20.5,80,1017.0,8.0,0.0,60.12083333333334,29.633333333333336,662.875,41.17083333333333,14.5375,71.70833333333333,2024,1,14,3,113.33333333333331,98.26388888888886
19.5,72,1016.6,9.7,0.0,99.8,54.84583333333333,819.875,35.49166666666667,18.8875,80.83333333333333,2024,1,15,1,77.45833333333333,107.87499999999999
22.2,78,1012.3,12.3,0.0,67.37083333333334,25.308333333333334,438.4166666666667,28.729166666666668,7.266666666666667,66.41666666666667,2024,1,16,5,132.83333333333334,104.3611111111111
22.1,58,1012.5,14.0,0.0,88.85000000000001,46.775,687.2916666666666,31.675,20.2375,80.16666666666667,2024,1,17,6,102.79166666666669,110.29166666666667
20.6,52,1015.9,11.9,0.0,96.69583333333333,61.11666666666667,871.4166666666666,26.120833333333334,25.975,111.95833333333331,2024,1,18,4,95.25,115.44444444444441
20.0,49,1016.5,10.4,0.0,86.81666666666666,54.06666666666666,1053.5416666666667,46.93333333333334,30.666666666666668,100.70833333333331,2024,1,19,0,148.29166666666666,130.38888888888889
20.4,78,1017.2,8.5,0.5,93.4875,55.85833333333333,1182.25,49.95416666666667,22.875,89.0,2024,1,20,2,147.625,150.43055555555554
21.1,62,1017.4,10.5,0.0,86.91666666666667,50.72083333333333,1013.375,53.50833333333333,24.516666666666666,80.41666666666667,2024,1,21,3,155.375,146.11111111111111
20.2,66,1017.2,9.5,0.0,90.925,52.3125,1023.2083333333334,48.75,20.53333333333333,79.70833333333333,2024,1,22,1,135.33333333333334,147.37499999999997
20.6,69,1017.4,10.1,0.0,80.89166666666667,42.875,659.1666666666666,34.479166666666664,16.95,79.79166666666667,2024,1,23,5,151.41666666666666,132.3333333333333
18.8,60,1017.7,9.5,0.0,98.5875,54.44583333333333,828.9583333333334,35.00416666666667,27.28333333333333,88.70833333333333,2024,1,24,6,110.25,133.40277777777774
19.1,70,1017.9,9.9,0.0,105.91666666666669,59.60416666666666,1041.5,47.51666666666667,23.0875,71.5,2024,1,25,4,138.54166666666666,133.87499999999997
20.2,60,1019.3,13.2,0.0,92.4375,54.81666666666666,804.5416666666666,34.8375,21.0375,88.04166666666667,2024,1,26,0,152.83333333333334,144.18055555555554
20.5,50,1019.6,15.0,0.0,96.1625,60.22916666666666,869.2083333333334,26.6375,21.70833333333333,109.45833333333331,2024,1,27,2,141.16666666666666,148.65277777777777
19.4,66,1017.4,11.2,0.0,90.8125,54.333333333333336,823.0,21.525,19.775,100.29166666666669,2024,1,28,3,151.95833333333334,148.16666666666666
22.8,75,1016.7,12.7,0.4,50.05833333333334,23.875,357.0416666666667,18.9,5.9625,75.83333333333333,2024,1,29,1,151.375,138.87499999999997
22.1,81,1016.1,8.9,0.8,74.53750000000001,24.225,375.125,24.116666666666664,7.258333333333333,63.375,2024,1,30,5,113.29166666666669,112.4861111111111
22.7,80,1014.3,12.1,0.3,61.4125,22.504166666666663,344.625,20.55,6.3,71.125,2024,1,31,6,72.79166666666667,86.70833333333333
22.9,63,1014.6,10.9,0.0,87.56666666666666,27.925,384.0833333333333,22.69583333333333,9.95,78.29166666666667,2024,2,1,4,74.04166666666667,73.38888888888887
23.2,73,1016.2,6.4,0.0,134.66666666666666,40.766666666666666,409.9166666666667,27.666666666666668,11.325,59.79166666666666,2024,2,2,0,73.33333333333333,82.48611111111109
21.9,76,1015.6,17.5,3.2,91.7875,35.237500000000004,519.0,32.362500000000004,10.666666666666666,46.29166666666666,2024,2,3,2,100.08333333333331,96.55555555555553
22.8,80,1015.7,13.0,1.2,79.15833333333333,24.1125,321.1666666666667,20.28333333333333,5.2125,71.0,2024,2,4,3,116.25,99.74999999999999
21.4,77,1016.4,11.1,0.0,48.82916666666667,26.34166666666667,481.375,27.379166666666663,11.320833333333333,79.0,2024,2,5,1,82.91666666666667,93.13888888888887
21.5,73,1016.9,10.5,0.1,53.72083333333333,24.35833333333333,451.0833333333333,26.5,10.25,84.08333333333333,2024,2,6,5,80.25,81.1111111111111
22.5,60,1019.5,12.7,0.0,68.6375,31.97083333333333,445.5416666666667,21.1125,11.825,79.375,2024,2,7,6,80.16666666666667,80.76388888888887
20.8,44,1021.1,15.0,0.0,52.645833333333336,28.35,482.0416666666667,24.008333333333336,13.416666666666666,89.91666666666667,2024,2,8,4,81.875,85.08333333333331
19.4,55,1018.5,10.5,0.0,53.35,26.85833333333333,575.8333333333334,32.55416666666667,11.866666666666667,74.95833333333333,2024,2,9,0,93.20833333333331,86.93055555555553
21.3,66,1019.4,10.9,0.0,53.35833333333333,25.3,496.7916666666667,30.27083333333333,11.033333333333331,85.04166666666667,2024,2,10,2,85.70833333333333,86.69444444444441
21.4,41,1020.1,10.8,0.0,44.95416666666667,25.73333333333333,483.9583333333333,27.979166666666668,13.35,88.20833333333333,2024,2,11,3,81.16666666666667,82.2222222222222
21.5,39,1018.9,12.3,0.0,50.90416666666667,32.770833333333336,624.3333333333334,36.22916666666666,16.037499999999998,84.75,2024,2,12,1,79.79166666666667,82.41666666666664
21.2,46,1019.0,8.3,0.0,64.31666666666666,38.81666666666667,752.5,45.87916666666666,21.2375,69.0,2024,2,13,5,86.29166666666667,89.29166666666664
21.3,50,1019.5,10.6,0.0,73.55416666666666,43.7875,938.875,50.07083333333333,20.425,68.41666666666667,2024,2,14,6,101.79166666666669,101.83333333333333
21.4,54,1018.9,10.3,0.0,79.575,48.19583333333333,955.0416666666666,51.81666666666666,17.633333333333333,71.625,2024,2,15,4,117.41666666666669,116.01388888888887
22.2,40,1018.3,12.5,0.0,60.19166666666666,36.8625,863.2083333333334,52.72083333333333,17.279166666666665,65.125,2024,2,16,0,128.83333333333334,121.45833333333331
22.0,46,1015.1,11.9,0.0,50.0125,30.85833333333333,730.0,44.55833333333334,15.104166666666666,70.91666666666667,2024,2,17,2,118.125,117.11111111111109
23.1,74,1010.9,21.4,0.0,27.9,15.045833333333334,289.4166666666667,13.0125,5.395833333333333,86.5,2024,2,18,3,104.375,95.65277777777776
24.7,76,1009.8,26.5,0.0,44.53333333333333,17.837500000000002,254.3333333333333,8.979166666666666,3.7541666666666655,95.41666666666669,2024,2,19,1,64.45833333333333,76.04166666666664
23.5,75,1011.5,17.2,0.0,49.02916666666667,20.8,258.1666666666667,11.391666666666666,4.775,99.33333333333331,2024,2,20,5,59.29166666666666,64.05555555555553
23.4,70,1011.6,18.5,0.0,55.62916666666666,19.729166666666668,289.875,13.170833333333334,5.025,105.625,2024,2,21,6,68.41666666666667,66.41666666666664
23.2,40,1014.0,13.5,0.0,68.14583333333333,18.83333333333333,372.375,22.1375,8.058333333333334,84.75,2024,2,22,4,71.54166666666667,68.19444444444443
20.9,37,1015.9,10.6,0.0,87.1875,29.9125,636.75,36.74583333333333,14.75,86.20833333333333,2024,2,23,0,64.625,75.45833333333331
22.3,54,1015.0,10.9,0.0,64.53750000000001,19.2,338.875,17.829166666666666,10.091666666666669,98.125,2024,2,24,2,90.20833333333331,77.55555555555553
22.8,40,1014.7,14.1,0.0,53.19166666666666,23.245833333333334,478.25,26.48333333333333,13.5375,77.5,2024,2,25,3,77.83333333333333,80.65277777777776
23.3,29,1013.8,28.4,0.0,48.69166666666666,21.691666666666663,287.0833333333333,8.316666666666666,10.129166666666666,111.41666666666669,2024,2,26,1,73.91666666666667,75.51388888888887
21.5,47,1016.2,30.8,0.0,69.875,34.833333333333336,334.625,8.8375,12.4375,106.66666666666669,2024,2,27,5,74.79166666666667,79.18055555555554
23.0,41,1015.9,19.0,0.0,62.65833333333333,27.3875,386.0416666666667,13.5875,13.658333333333331,110.58333333333331,2024,2,28,6,88.83333333333333,85.40277777777776
24.0,42,1012.5,12.2,0.0,61.8375,23.575,401.9166666666667,16.979166666666668,13.058333333333332,106.66666666666669,2024,2,29,4,92.58333333333331,89.62499999999996
21.3,72,1011.4,10.1,7.4,63.49166666666667,25.383333333333336,445.125,21.8,9.029166666666669,88.04166666666667,2024,3,1,0,87.45833333333333,86.40277777777776
17.6,50,1012.6,23.1,0.0,83.39583333333333,21.016666666666666,240.25,8.9125,6.895833333333333,81.08333333333333,2024,3,2,2,79.16666666666667,79.45833333333331
16.0,39,1014.7,18.4,0.0,119.99166666666667,33.80416666666667,262.25,12.195833333333333,10.458333333333334,87.04166666666667,2024,3,3,3,71.75,77.38888888888887
17.5,46,1016.4,10.4,0.0,79.825,29.391666666666666,421.375,21.758333333333336,15.629166666666668,83.75,2024,3,4,1,81.25,82.97222222222221
19.9,29,1017.4,14.6,0.0,46.4,22.325,403.8333333333333,21.35833333333333,14.366666666666667,84.41666666666667,2024,3,5,5,95.91666666666669,86.55555555555554
20.4,37,1016.2,12.1,0.0,49.43333333333334,21.04583333333333,362.2083333333333,15.8,15.25,105.45833333333331,2024,3,6,6,82.5,87.56944444444444
22.5,57,1014.7,12.4,0.0,60.05833333333334,22.34583333333333,332.5833333333333,16.491666666666667,11.325,98.79166666666669,2024,3,7,4,84.29166666666667,81.94444444444443
22.8,49,1016.1,11.7,0.0,56.22916666666666,28.258333333333336,487.5416666666667,24.429166666666664,16.325,97.79166666666669,2024,3,8,0,79.04166666666667,86.05555555555554
23.3,40,1016.1,12.4,0.0,60.3625,32.15833333333333,537.125,28.2875,16.566666666666666,95.41666666666669,2024,3,9,2,94.83333333333331,91.12499999999996
21.8,50,1015.9,11.0,2.2,90.8125,43.98333333333333,631.2916666666666,34.81666666666667,22.891666666666666,84.79166666666667,2024,3,10,3,99.5,100.51388888888886
22.7,71,1016.5,13.7,0.0,56.30416666666667,22.933333333333334,326.0833333333333,14.854166666666666,8.112499999999999,86.75,2024,3,11,1,107.20833333333331,100.55555555555553
23.1,82,1016.0,13.3,0.0,38.69583333333333,18.375,302.5,15.820833333333333,8.345833333333333,75.5,2024,3,12,5,94.95833333333331,90.68055555555553
24.9,57,1014.1,20.6,0.0,91.02083333333331,26.129166666666663,248.04166666666663,11.658333333333331,6.095833333333334,84.75,2024,3,13,6,69.875,75.79166666666664
23.6,30,1014.7,17.0,0.0,130.55833333333334,42.975,358.6666666666667,19.516666666666666,13.508333333333333,91.08333333333331,2024,3,14,4,62.54166666666666,80.8611111111111
24.4,36,1014.6,13.3,0.0,48.15,24.945833333333336,418.5416666666667,24.633333333333336,10.245833333333334,89.33333333333333,2024,3,15,0,110.16666666666669,90.13888888888887
24.9,36,1014.2,14.3,0.0,59.8875,25.854166666666668,378.5833333333333,22.39583333333333,10.004166666666666,92.375,2024,3,16,2,97.70833333333331,97.76388888888887
26.5,29,1014.1,13.6,0.0,48.14166666666667,19.941666666666663,338.2083333333333,17.95,10.775,101.66666666666669,2024,3,17,3,85.41666666666667,89.44444444444441
26.5,37,1013.8,12.8,0.0,49.19166666666666,22.179166666666664,390.0,20.85833333333333,12.808333333333332,106.0,2024,3,18,1,85.20833333333333,87.15277777777776
26.6,56,1013.2,15.2,0.0,54.85833333333333,16.650000000000002,328.3333333333333,18.975,6.983333333333333,76.91666666666667,2024,3,19,5,90.83333333333331,81.2083333333333
25.8,66,1013.1,12.4,0.0,72.42916666666666,22.90833333333333,440.7083333333333,25.683333333333334,9.316666666666666,84.79166666666667,2024,3,20,6,67.58333333333333,78.13888888888886
26.6,53,1011.1,17.5,0.0,61.34166666666667,25.616666666666664,311.0416666666667,17.037499999999998,5.941666666666666,78.5,2024,3,21,4,76.0,72.94444444444441
26.3,70,1008.7,21.0,0.0,56.0875,23.916666666666668,266.8333333333333,11.354166666666666,5.108333333333333,90.41666666666669,2024,3,22,0,75.25,77.34722222222221
25.9,81,1009.3,17.5,0.0,71.0125,22.179166666666664,253.41666666666663,13.125,5.416666666666667,76.375,2024,3,23,2,80.79166666666667,75.74999999999999
26.7,73,1009.9,18.1,0.0,58.0625,20.6,250.54166666666663,13.816666666666668,4.979166666666667,71.125,2024,3,24,3,71.20833333333333,74.43055555555554
27.1,67,1011.9,15.1,0.0,56.15,20.2875,334.5,18.929166666666667,7.574999999999999,84.58333333333333,2024,3,25,1,71.29166666666667,72.83333333333331
27.6,66,1011.4,16.5,0.0,40.69166666666667,17.425,287.25,15.370833333333332,5.604166666666667,70.29166666666667,2024,3,26,5,76.0,69.93055555555554
27.0,73,1012.6,17.3,0.0,61.43333333333334,19.3125,259.875,13.466666666666669,5.3500000000000005,75.75,2024,3,27,6,62.5,66.88888888888887
27.7,56,1011.7,19.1,0.0,41.60833333333333,12.391666666666666,282.4166666666667,14.729166666666666,5.5,105.95833333333331,2024,3,28,4,62.16666666666666,64.44444444444441
25.3,68,1011.1,17.6,0.0,78.925,23.916666666666668,275.0416666666667,12.916666666666666,5.979166666666667,107.04166666666669,2024,3,29,0,68.66666666666667,65.81944444444441
25.3,71,1012.5,21.9,0.0,107.81666666666666,30.191666666666663,225.25,9.008333333333333,4.5,96.20833333333331,2024,3,30,2,66.625,71.77777777777776
27.1,54,1013.4,13.5,0.0,159.02083333333334,46.725,325.6666666666667,16.704166666666666,9.883333333333333,105.625,2024,3,31,3,80.04166666666667,84.66666666666664
25.9,62,1011.0,14.4,0.0,96.08333333333331,31.683333333333334,334.9583333333333,18.245833333333334,8.916666666666666,93.33333333333331,2024,4,1,1,107.33333333333331,101.36111111111109
26.2,72,1008.4,19.2,0.0,59.82083333333333,22.70833333333333,225.4583333333333,9.941666666666666,5.208333333333333,102.58333333333331,2024,4,2,5,116.70833333333331,101.65277777777776
26.1,78,1008.6,17.6,0.0,108.53333333333336,33.295833333333334,297.4166666666667,11.7875,6.616666666666667,126.66666666666669,2024,4,3,6,80.91666666666667,98.73611111111109
26.7,67,1010.0,17.7,0.0,56.4375,17.504166666666666,282.5,14.1375,5.875,111.125,2024,4,4,4,98.58333333333331,87.69444444444441
27.2,58,1010.0,21.2,0.0,57.00833333333333,17.483333333333334,261.25,11.870833333333332,5.529166666666666,111.625,2024,4,5,0,83.58333333333333,82.94444444444441
26.7,60,1009.4,19.8,0.0,49.0,15.304166666666667,263.4583333333333,12.020833333333334,5.7625,119.20833333333331,2024,4,6,2,66.66666666666667,74.76388888888887
